Year,Date,Day,LandAverageTemperature,LandAverageTemperatureUncertainty,LandMaxTemperature,LandMaxTemperatureUncertainty,LandMinTemperature,LandMinTemperatureUncertainty,LandAndOceanAverageTemperature,LandAndOceanAverageTemperatureUncertainty
4/1/18,,,7.644,0.258,13.706,0.255,1.426,0.38,14.794,0.148
5/1/18,,,10.54,0.304,16.48,0.332,4.386,0.359,15.733,0.156
6/1/18,,,12.908,0.242,18.731,0.335,6.772,0.407,16.306,0.14
7/1/18,,,14.002,0.301,19.916,0.367,7.896,0.384,16.596,0.149
8/1/18,,,13.431,0.329,19.326,0.334,7.492,0.378,16.552,0.147
9/1/18,,,11.881,0.256,17.999,0.243,5.8,0.29,16.074,0.147
10/1/18,,,9.433,0.209,15.332,0.243,3.578,0.499,15.252,0.144
11/1/18,,,5.683,0.225,11.265,0.2,0.142,0.353,14.297,0.148
12/1/18,,,2.848,0.245,8.266,0.356,-2.627,0.377,13.439,0.155
1/1/19,,,2.184,0.252,7.649,0.381,-3.396,0.453,13.309,0.152
2/1/19,,,2.852,0.285,8.627,0.43,-2.996,0.452,13.678,0.151
3/1/19,,,4.743,0.27,10.714,0.285,-1.547,0.352,14.22,0.148
4/1/19,,,8.487,0.292,14.412,0.349,2.441,0.385,15.253,0.15
5/1/19,,,10.969,0.286,16.701,0.376,4.881,0.375,15.847,0.14
6/1/19,,,13.228,0.241,19.017,0.429,7.102,0.34,16.375,0.132
7/1/19,,,14.274,0.299,20.146,0.44,8.264,0.414,16.582,0.144
8/1/19,,,13.786,0.335,19.804,0.367,7.842,0.333,16.498,0.153
9/1/19,,,11.99,0.25,17.887,0.346,6.126,0.26,16.025,0.141
10/1/19,,,9.361,0.216,15.005,0.205,3.522,0.237,15.117,0.129
11/1/19,,,5.489,0.23,11.158,0.184,-0.431,0.205,13.914,0.136
12/1/19,,,3.224,0.245,8.756,0.303,-2.395,0.266,13.263,0.138
1/1/20,,,2.841,0.25,8.444,0.435,-2.942,0.328,13.257,0.137
2/1/20,,,2.755,0.268,8.266,0.503,-3.109,0.289,13.347,0.136
3/1/20,,,5.227,0.231,11.034,0.3,-0.782,0.292,14.25,0.138
4/1/20,,,8.293,0.272,14.141,0.298,2.164,0.419,15.079,0.145
5/1/20,,,11.131,0.31,17.145,0.474,5.126,0.352,15.855,0.141
6/1/20,,,13.105,0.245,18.9,0.335,7.057,0.297,16.415,0.131
7/1/20,,,14.245,0.305,20.121,0.477,8.299,0.358,16.693,0.143
8/1/20,,,13.698,0.343,19.647,0.305,7.772,0.345,16.626,0.143
9/1/20,,,11.794,0.258,17.81,0.257,5.85,0.297,16.117,0.133
10/1/20,,,9.021,0.212,14.852,0.302,3.1,0.267,15.206,0.125
11/1/20,,,5.566,0.229,11.127,0.243,-0.123,0.278,14.159,0.128
12/1/20,,,2.629,0.229,8.225,0.31,-3.063,0.402,13.311,0.127
1/1/21,,,2.98,0.32,8.737,0.317,-2.709,0.345,13.439,0.146
2/1/21,,,3.125,0.236,9.17,0.409,-2.816,0.278,13.622,0.129
3/1/21,,,5.081,0.276,10.928,0.36,-0.931,0.322,14.128,0.137
4/1/21,,,8.324,0.262,14.327,0.247,2.252,0.34,15.005,0.129
5/1/21,,,11.245,0.282,17.255,0.306,5.152,0.389,15.826,0.129
6/1/21,,,13.44,0.239,19.36,0.299,7.384,0.366,16.49,0.122
7/1/21,,,14.436,0.302,20.42,0.296,8.424,0.388,16.783,0.136
8/1/21,,,13.561,0.326,19.468,0.311,7.601,0.368,16.618,0.137
9/1/21,,,11.869,0.24,17.785,0.221,5.996,0.235,16.166,0.125
10/1/21,,,9.264,0.188,15.124,0.248,3.446,0.244,15.285,0.117
11/1/21,,,5.864,0.198,11.362,0.22,0.2,0.236,14.236,0.12
12/1/21,,,3.663,0.213,9.157,0.243,-1.874,0.273,13.627,0.123
1/1/22,,,2.15,0.214,7.603,0.524,-3.428,0.389,13.177,0.121
2/1/22,,,2.376,0.271,8.234,0.529,-3.684,0.434,13.453,0.128
3/1/22,,,5.156,0.223,11.248,0.282,-1.188,0.261,14.245,0.121
4/1/22,,,8.38,0.276,14.521,0.23,2.156,0.324,15.168,0.127
5/1/22,,,11.097,0.285,16.912,0.369,4.983,0.357,15.778,0.13
6/1/22,,,13.331,0.241,19.153,0.299,7.266,0.236,16.406,0.117
7/1/22,,,14.278,0.306,20.098,0.305,8.241,0.352,16.745,0.13
8/1/22,,,13.584,0.333,19.475,0.315,7.599,0.303,16.532,0.134
9/1/22,,,11.775,0.255,17.661,0.232,5.754,0.265,15.981,0.121
10/1/22,,,9.056,0.219,14.975,0.202,3.134,0.27,15.043,0.12
11/1/22,,,6.046,0.246,11.615,0.26,0.232,0.278,14.117,0.121
12/1/22,,,3.667,0.234,8.968,0.241,-1.865,0.29,13.503,0.119
1/1/23,,,2.487,0.276,8.21,0.259,-3.195,0.349,13.24,0.127
2/1/23,,,2.563,0.262,8.298,0.318,-3.172,0.263,13.358,0.124
3/1/23,,,4.866,0.226,10.786,0.194,-1.256,0.252,14.049,0.122
4/1/23,,,7.749,0.24,13.64,0.283,1.602,0.311,14.959,0.122
5/1/23,,,10.849,0.292,16.825,0.346,4.79,0.385,15.724,0.128
6/1/23,,,13.296,0.259,19.056,0.231,7.139,0.277,16.452,0.12
7/1/23,,,13.984,0.3,19.81,0.323,8.012,0.343,16.628,0.129
8/1/23,,,13.611,0.34,19.445,0.333,7.645,0.3,16.54,0.137
9/1/23,,,11.883,0.256,17.783,0.291,5.816,0.231,15.992,0.12
10/1/23,,,9.52,0.191,15.188,0.341,3.523,0.225,15.249,0.112
11/1/23,,,6.378,0.179,11.871,0.22,0.474,0.232,14.404,0.112
12/1/23,,,3.88,0.216,9.269,0.278,-1.903,0.31,13.739,0.119
1/1/24,,,2.339,0.29,7.912,0.298,-3.502,0.377,13.303,0.134
2/1/24,,,2.888,0.288,8.609,0.469,-3.025,0.383,13.585,0.127
3/1/24,,,5.352,0.208,11.24,0.183,-0.806,0.262,14.325,0.119
4/1/24,,,7.97,0.267,13.857,0.274,1.722,0.299,15.081,0.127
5/1/24,,,11.188,0.298,17.185,0.31,4.905,0.325,15.918,0.127
6/1/24,,,13.342,0.241,19.195,0.284,7.085,0.244,16.461,0.116
7/1/24,,,14.304,0.307,20.057,0.322,8.161,0.326,16.724,0.131
8/1/24,,,13.654,0.326,19.519,0.312,7.585,0.338,16.556,0.134
9/1/24,,,11.957,0.232,17.783,0.219,6.024,0.252,16.003,0.122
10/1/24,,,9.203,0.182,14.896,0.243,3.29,0.223,15.042,0.117
11/1/24,,,6.4,0.2,11.794,0.191,0.656,0.193,14.132,0.116
12/1/24,,,3.485,0.243,8.639,0.246,-2.021,0.309,13.342,0.124
1/1/25,,,2.268,0.228,7.484,0.289,-3.179,0.283,13.157,0.125
2/1/25,,,2.701,0.236,8.51,0.254,-3.314,0.335,13.361,0.121
3/1/25,,,5.126,0.224,11.133,0.206,-1.14,0.247,14.155,0.124
4/1/25,,,8.442,0.244,14.538,0.272,2.178,0.315,15.011,0.124
5/1/25,,,11.039,0.286,17.032,0.324,4.828,0.31,15.855,0.13
6/1/25,,,13.089,0.22,19.041,0.283,6.883,0.276,16.413,0.116
7/1/25,,,14.066,0.3,19.971,0.279,8.047,0.306,16.74,0.129
8/1/25,,,13.769,0.32,19.737,0.289,7.724,0.367,16.716,0.135
9/1/25,,,11.979,0.235,17.874,0.244,6.008,0.222,16.14,0.126
10/1/25,,,9.196,0.193,14.889,0.188,3.287,0.253,15.221,0.117
11/1/25,,,6.34,0.196,11.912,0.193,0.646,0.268,14.418,0.118
12/1/25,,,4.398,0.207,10.011,0.244,-1.47,0.305,13.897,0.122
1/1/26,,,3.453,0.258,8.785,0.277,-2.222,0.233,13.739,0.128
2/1/26,,,3.717,0.211,9.503,0.249,-2.307,0.31,13.842,0.115
3/1/26,,,5.831,0.178,11.593,0.198,-0.234,0.258,14.536,0.116
4/1/26,,,8.193,0.259,14.095,0.298,2.006,0.299,15.214,0.127
5/1/26,,,10.931,0.295,16.688,0.301,4.806,0.335,15.932,0.129
6/1/26,,,13.285,0.231,19.214,0.229,7.079,0.261,16.581,0.117
7/1/26,,,14.168,0.287,19.998,0.297,8.058,0.332,16.766,0.13
8/1/26,,,13.877,0.321,19.695,0.304,7.916,0.345,16.8,0.135
9/1/26,,,12.075,0.242,17.816,0.231,6.15,0.255,16.222,0.12
10/1/26,,,9.55,0.2,15.474,0.193,3.601,0.241,15.372,0.115
11/1/26,,,6.3,0.208,11.936,0.245,0.618,0.248,14.351,0.116
12/1/26,,,3.366,0.222,8.63,0.25,-2.248,0.264,13.538,0.121
1/1/27,,,2.372,0.268,7.935,0.229,-3.512,0.251,13.323,0.13
2/1/27,,,3.039,0.244,8.67,0.25,-2.866,0.315,13.65,0.12
3/1/27,,,4.668,0.223,10.565,0.232,-1.495,0.31,14.084,0.121
4/1/27,,,8.035,0.239,14.007,0.256,1.852,0.368,15.045,0.118
5/1/27,,,11.104,0.297,16.998,0.28,4.873,0.32,15.873,0.127
6/1/27,,,13.272,0.23,19.136,0.245,7.106,0.265,16.444,0.114
7/1/27,,,14.323,0.302,20.237,0.262,8.284,0.33,16.812,0.13
8/1/27,,,13.698,0.34,19.529,0.3,7.697,0.314,16.742,0.136
9/1/27,,,12.254,0.24,18.109,0.206,6.26,0.251,16.224,0.119
10/1/27,,,9.887,0.2,15.627,0.205,4.02,0.268,15.435,0.112
11/1/27,,,6.346,0.192,12.072,0.219,0.596,0.268,14.342,0.113
12/1/27,,,3.267,0.212,8.689,0.301,-2.392,0.283,13.493,0.12
1/1/28,,,3.046,0.211,8.291,0.228,-2.631,0.291,13.637,0.121
2/1/28,,,3.333,0.241,9.04,0.317,-2.609,0.296,13.722,0.123
3/1/28,,,4.959,0.191,10.892,0.23,-1.247,0.296,14.229,0.119
4/1/28,,,8.244,0.276,14.193,0.219,2.046,0.304,15.126,0.127
5/1/28,,,11.169,0.321,17.06,0.274,4.981,0.335,15.88,0.134
6/1/28,,,13.113,0.238,18.856,0.254,7.045,0.265,16.355,0.119
7/1/28,,,14.31,0.297,20.005,0.297,8.189,0.298,16.796,0.128
8/1/28,,,13.687,0.327,19.522,0.305,7.798,0.319,16.7,0.133
9/1/28,,,12.03,0.235,17.981,0.223,6.02,0.237,16.066,0.12
10/1/28,,,9.486,0.193,15.387,0.19,3.549,0.214,15.232,0.112
11/1/28,,,6.336,0.231,11.933,0.177,0.629,0.241,14.276,0.122
12/1/28,,,3.873,0.222,9.186,0.26,-1.751,0.257,13.568,0.122
1/1/29,,,2.054,0.289,7.48,0.298,-3.66,0.272,13.137,0.134
2/1/29,,,2.172,0.229,7.838,0.219,-3.883,0.274,13.241,0.12
3/1/29,,,5.099,0.191,10.982,0.229,-1.131,0.289,14.079,0.121
4/1/29,,,8.094,0.265,14.08,0.292,1.842,0.281,14.987,0.126
5/1/29,,,10.915,0.294,16.906,0.258,4.784,0.334,15.716,0.128
6/1/29,,,12.928,0.232,18.65,0.26,6.908,0.291,16.328,0.117
7/1/29,,,13.957,0.314,19.652,0.314,8.012,0.318,16.59,0.134
8/1/29,,,13.68,0.33,19.548,0.301,7.697,0.328,16.671,0.138
9/1/29,,,11.807,0.255,17.598,0.199,5.926,0.238,16.092,0.126
10/1/29,,,9.46,0.195,15.217,0.182,3.686,0.226,15.248,0.113
11/1/29,,,6.172,0.207,11.757,0.175,0.377,0.213,14.313,0.118
12/1/29,,,2.571,0.22,7.769,0.222,-2.945,0.242,13.207,0.121
1/1/30,,,2.401,0.226,7.67,0.216,-3.169,0.343,13.26,0.13
2/1/30,,,3.152,0.236,8.9,0.252,-2.852,0.252,13.54,0.126
3/1/30,,,5.483,0.191,11.539,0.273,-0.571,0.209,14.326,0.127
4/1/30,,,8.182,0.242,14.017,0.254,2.072,0.271,15.081,0.124
5/1/30,,,11.105,0.292,16.87,0.272,5.016,0.314,15.911,0.131
6/1/30,,,13.347,0.231,19.071,0.264,7.295,0.309,16.473,0.122
7/1/30,,,14.465,0.301,20.252,0.267,8.415,0.287,16.854,0.137
8/1/30,,,13.928,0.327,19.803,0.291,7.996,0.304,16.791,0.146
9/1/30,,,11.874,0.247,17.754,0.204,5.935,0.237,16.25,0.131
10/1/30,,,9.261,0.187,14.941,0.205,3.587,0.25,15.355,0.121
11/1/30,,,6.574,0.202,12.032,0.186,0.892,0.213,14.505,0.128
12/1/30,,,3.831,0.194,9.066,0.239,-1.736,0.243,13.724,0.124
1/1/31,,,2.761,0.225,8.059,0.339,-2.897,0.252,13.529,0.13
2/1/31,,,2.708,0.224,8.218,0.233,-3.123,0.245,13.621,0.125
3/1/31,,,5.22,0.186,11.194,0.148,-1.006,0.244,14.347,0.126
4/1/31,,,8.163,0.234,14.079,0.228,2.025,0.29,15.116,0.126
5/1/31,,,11.02,0.281,16.805,0.266,4.951,0.327,15.872,0.129
6/1/31,,,13.573,0.24,19.419,0.222,7.489,0.256,16.63,0.126
7/1/31,,,14.576,0.302,20.399,0.275,8.665,0.328,16.967,0.138
8/1/31,,,14.12,0.33,19.961,0.289,8.189,0.331,16.887,0.145
9/1/31,,,12.283,0.25,18.078,0.203,6.485,0.241,16.294,0.129
10/1/31,,,9.937,0.197,15.718,0.167,4.073,0.245,15.448,0.125
11/1/31,,,6.243,0.198,11.63,0.189,0.545,0.267,14.317,0.125
12/1/31,,,4.027,0.186,9.477,0.183,-1.573,0.26,13.711,0.125
1/1/32,,,3.604,0.223,9.159,0.254,-2.054,0.284,13.687,0.131
2/1/32,,,2.989,0.221,8.797,0.216,-3.23,0.206,13.658,0.124
3/1/32,,,4.94,0.204,10.934,0.169,-1.164,0.237,14.252,0.129
4/1/32,,,8.769,0.263,14.644,0.223,2.599,0.271,15.335,0.129
5/1/32,,,11.239,0.3,16.865,0.253,5.225,0.338,16.018,0.132
6/1/32,,,13.383,0.257,19.114,0.219,7.258,0.251,16.504,0.126
7/1/32,,,14.372,0.306,20.093,0.286,8.416,0.339,16.846,0.138
8/1/32,,,13.74,0.331,19.5,0.277,7.917,0.331,16.68,0.143
9/1/32,,,12.31,0.268,18.216,0.213,6.34,0.226,16.263,0.133
10/1/32,,,9.682,0.232,15.424,0.16,3.9,0.243,15.28,0.123
11/1/32,,,5.908,0.186,11.551,0.204,0.014,0.278,14.175,0.122
12/1/32,,,3.527,0.196,8.888,0.215,-2.071,0.271,13.558,0.123
1/1/33,,,2.169,0.226,7.379,0.207,-3.453,0.277,13.26,0.129
2/1/33,,,2.657,0.21,8.351,0.305,-3.318,0.299,13.506,0.12
3/1/33,,,4.869,0.185,10.774,0.192,-1.27,0.307,14.131,0.12
4/1/33,,,8.125,0.272,14.046,0.263,2.003,0.286,15.043,0.13
5/1/33,,,11.047,0.288,16.845,0.267,4.988,0.297,15.823,0.134
6/1/33,,,13.11,0.241,19.036,0.25,7.001,0.313,16.337,0.126
7/1/33,,,14.236,0.3,20.037,0.282,8.295,0.291,16.704,0.136
8/1/33,,,13.76,0.321,19.635,0.296,7.858,0.321,16.701,0.138
9/1/33,,,11.854,0.244,17.631,0.202,6.055,0.259,16.024,0.129
10/1/33,,,9.238,0.232,15.172,0.17,3.374,0.247,15.143,0.125
11/1/33,,,5.89,0.201,11.578,0.227,0.093,0.248,14.131,0.118
12/1/33,,,3.104,0.192,8.456,0.23,-2.533,0.23,13.352,0.12
1/1/34,,,2.476,0.231,7.995,0.219,-3.131,0.272,13.276,0.124
2/1/34,,,3.699,0.251,9.504,0.237,-2.191,0.356,13.701,0.125
3/1/34,,,4.818,0.201,10.835,0.193,-1.382,0.223,14.072,0.122
4/1/34,,,8.016,0.259,13.996,0.24,1.853,0.294,15.02,0.128
5/1/34,,,11.478,0.276,17.533,0.273,5.26,0.307,15.951,0.127
6/1/34,,,13.402,0.24,19.183,0.25,7.422,0.274,16.578,0.121
7/1/34,,,14.343,0.296,20.14,0.288,8.472,0.317,16.851,0.134
8/1/34,,,13.778,0.322,19.534,0.289,8.01,0.337,16.74,0.141
9/1/34,,,11.727,0.238,17.505,0.221,5.899,0.261,16.128,0.122
10/1/34,,,9.421,0.192,15.371,0.181,3.629,0.213,15.332,0.118
11/1/34,,,6.397,0.182,11.736,0.179,0.978,0.235,14.412,0.113
12/1/34,,,3.985,0.193,9.279,0.239,-1.62,0.221,13.673,0.118
1/1/35,,,2.175,0.204,7.737,0.22,-3.618,0.25,13.299,0.121
2/1/35,,,4.125,0.217,9.944,0.213,-1.717,0.245,13.857,0.119
3/1/35,,,5.399,0.187,11.343,0.203,-0.802,0.197,14.269,0.115
4/1/35,,,7.771,0.256,13.81,0.249,1.551,0.271,15.013,0.126
5/1/35,,,10.906,0.277,16.88,0.258,4.755,0.31,15.848,0.128
6/1/35,,,13.326,0.23,19.1,0.227,7.193,0.247,16.504,0.122
7/1/35,,,14.331,0.292,20.173,0.307,8.438,0.302,16.848,0.131
8/1/35,,,13.775,0.332,19.657,0.303,7.831,0.327,16.715,0.139
9/1/35,,,11.999,0.239,17.896,0.207,6.042,0.25,16.143,0.12
10/1/35,,,9.516,0.198,15.379,0.174,3.7,0.235,15.311,0.114
11/1/35,,,5.443,0.191,10.849,0.201,-0.23,0.246,14.069,0.115
12/1/35,,,3.423,0.208,8.675,0.235,-2.09,0.282,13.55,0.118
1/1/36,,,2.249,0.221,7.806,0.203,-3.53,0.237,13.26,0.115
2/1/36,,,2.506,0.236,8.253,0.291,-3.458,0.251,13.533,0.118
3/1/36,,,5.031,0.194,11.032,0.197,-1.154,0.218,14.206,0.116
4/1/36,,,8.127,0.258,14.082,0.25,1.976,0.246,15.089,0.122
5/1/36,,,11.251,0.279,17.076,0.28,5.23,0.305,15.935,0.125
6/1/36,,,13.363,0.243,19.171,0.238,7.288,0.281,16.524,0.116
7/1/36,,,14.629,0.299,20.443,0.281,8.704,0.293,16.928,0.13
8/1/36,,,13.86,0.325,19.691,0.287,7.929,0.317,16.811,0.134
9/1/36,,,12.021,0.246,17.91,0.213,6.064,0.224,16.191,0.121
10/1/36,,,9.457,0.22,15.316,0.21,3.658,0.233,15.412,0.116
11/1/36,,,6.233,0.188,11.814,0.203,0.407,0.215,14.338,0.113
12/1/36,,,3.921,0.208,9.181,0.216,-1.441,0.251,13.767,0.118
1/1/37,,,2.453,0.196,7.879,0.237,-3.216,0.259,13.417,0.116
2/1/37,,,3.553,0.22,9.237,0.261,-2.387,0.216,13.904,0.116
3/1/37,,,4.851,0.219,10.731,0.199,-1.413,0.237,14.276,0.119
4/1/37,,,8.14,0.242,14.025,0.253,2.001,0.28,15.228,0.117
5/1/37,,,11.422,0.288,17.358,0.267,5.169,0.296,16.051,0.125
6/1/37,,,13.603,0.236,19.558,0.229,7.454,0.248,16.679,0.116
7/1/37,,,14.375,0.298,20.154,0.271,8.41,0.283,17.054,0.128
8/1/37,,,14.007,0.325,19.85,0.322,8.145,0.293,16.941,0.135
9/1/37,,,12.413,0.247,18.377,0.24,6.419,0.22,16.402,0.124
10/1/37,,,9.729,0.2,15.635,0.212,4.002,0.241,15.523,0.113
11/1/37,,,6.356,0.199,11.913,0.219,0.612,0.221,14.447,0.113
12/1/37,,,3.478,0.211,8.999,0.237,-2.196,0.284,13.684,0.118
1/1/38,,,2.91,0.194,8.416,0.217,-2.597,0.272,13.596,0.111
2/1/38,,,3.417,0.225,9.138,0.258,-2.518,0.246,13.827,0.112
3/1/38,,,5.651,0.192,11.616,0.173,-0.431,0.208,14.491,0.111
4/1/38,,,8.913,0.249,14.984,0.239,2.968,0.247,15.363,0.119
5/1/38,,,11.456,0.297,17.429,0.283,5.427,0.312,16.001,0.129
6/1/38,,,13.321,0.238,18.989,0.219,7.418,0.258,16.607,0.117
7/1/38,,,14.482,0.295,20.249,0.291,8.612,0.312,16.871,0.127
8/1/38,,,13.963,0.325,19.85,0.306,8.097,0.33,16.904,0.132
9/1/38,,,12.427,0.249,18.311,0.208,6.468,0.244,16.367,0.122
10/1/38,,,9.784,0.194,15.734,0.165,3.984,0.247,15.526,0.113
11/1/38,,,6.53,0.215,12.161,0.204,0.969,0.26,14.408,0.114
12/1/38,,,3.51,0.213,8.922,0.248,-2.001,0.289,13.556,0.116
1/1/39,,,2.932,0.198,8.53,0.266,-2.771,0.236,13.538,0.114
2/1/39,,,3.232,0.201,9.048,0.225,-2.535,0.224,13.757,0.112
3/1/39,,,4.926,0.196,10.836,0.187,-1.1,0.216,14.273,0.113
4/1/39,,,8.328,0.252,14.44,0.234,2.271,0.252,15.296,0.119
5/1/39,,,11.524,0.298,17.489,0.277,5.362,0.291,16.174,0.128
6/1/39,,,13.531,0.256,19.47,0.238,7.51,0.266,16.712,0.119
7/1/39,,,14.395,0.291,20.26,0.296,8.617,0.339,16.988,0.127
8/1/39,,,13.932,0.324,19.807,0.304,8.011,0.323,16.892,0.139
9/1/39,,,11.958,0.247,17.922,0.203,5.907,0.261,16.3,0.126
10/1/39,,,9.218,0.185,14.963,0.179,3.479,0.212,15.232,0.122
11/1/39,,,6.189,0.194,11.742,0.209,0.555,0.243,14.379,0.116
12/1/39,,,4.959,0.206,10.629,0.254,-0.738,0.263,14.087,0.112
1/1/40,,,2.335,0.2,7.942,0.219,-3.35,0.256,13.576,0.12
2/1/40,,,3.423,0.204,9.25,0.242,-2.488,0.243,13.932,0.116
3/1/40,,,5.424,0.18,11.402,0.174,-0.622,0.198,14.48,0.115
4/1/40,,,8.756,0.247,14.793,0.252,2.722,0.258,15.452,0.125
5/1/40,,,11.338,0.296,17.273,0.269,5.202,0.328,16.08,0.132
6/1/40,,,13.583,0.231,19.501,0.212,7.532,0.247,16.725,0.119
7/1/40,,,14.571,0.295,20.408,0.27,8.51,0.302,17.123,0.132
8/1/40,,,13.811,0.323,19.662,0.29,7.937,0.313,16.946,0.134
9/1/40,,,12.268,0.234,18.186,0.212,6.377,0.23,16.43,0.126
10/1/40,,,9.457,0.187,15.273,0.222,3.762,0.235,15.384,0.118
11/1/40,,,6.076,0.186,11.667,0.231,0.52,0.222,14.377,0.12
12/1/40,,,4.134,0.19,9.592,0.226,-1.418,0.218,13.96,0.117
1/1/41,,,2.735,0.199,8.348,0.207,-3.01,0.214,13.622,0.111
2/1/41,,,3.67,0.202,9.439,0.247,-2.234,0.226,13.946,0.109
3/1/41,,,5.213,0.186,11.152,0.201,-0.901,0.209,14.425,0.104
4/1/41,,,8.575,0.24,14.429,0.24,2.616,0.257,15.407,0.114
5/1/41,,,11.493,0.282,17.259,0.261,5.582,0.298,16.152,0.122
6/1/41,,,13.63,0.232,19.447,0.218,7.696,0.255,16.753,0.112
7/1/41,,,14.694,0.291,20.578,0.262,8.739,0.291,17.131,0.122
8/1/41,,,14.028,0.322,19.853,0.294,8.134,0.33,16.915,0.126
9/1/41,,,11.816,0.232,17.813,0.214,5.973,0.315,16.19,0.112
10/1/41,,,9.71,0.175,15.504,0.18,3.988,0.252,15.629,0.107
11/1/41,,,5.953,0.181,11.536,0.207,0.265,0.235,14.475,0.11
12/1/41,,,3.707,0.192,9.076,0.23,-1.87,0.285,13.971,0.142
1/1/42,,,3.103,0.221,8.715,0.212,-2.609,0.282,13.821,0.13
2/1/42,,,2.857,0.204,8.544,0.249,-2.883,0.27,13.773,0.123
3/1/42,,,5.308,0.186,11.264,0.188,-0.771,0.22,14.538,0.124
4/1/42,,,8.416,0.238,14.453,0.243,2.401,0.312,15.307,0.131
5/1/42,,,11.338,0.281,17.196,0.277,5.398,0.321,16.147,0.142
6/1/42,,,13.578,0.22,19.417,0.229,7.721,0.296,16.729,0.127
7/1/42,,,14.242,0.293,20.107,0.273,8.516,0.315,16.902,0.141
8/1/42,,,13.786,0.318,19.603,0.309,8.042,0.317,16.766,0.147
9/1/42,,,12.146,0.233,18.143,0.231,6.151,0.247,16.265,0.142
10/1/42,,,9.627,0.186,15.452,0.199,3.864,0.229,15.358,0.134
11/1/42,,,6.395,0.184,12.149,0.198,0.685,0.295,14.426,0.126
12/1/42,,,3.945,0.19,9.368,0.256,-1.474,0.235,13.872,0.13
1/1/43,,,2.396,0.195,8.017,0.218,-3.283,0.216,13.522,0.136
2/1/43,,,3.513,0.199,9.468,0.226,-2.37,0.232,13.939,0.126
3/1/43,,,5.138,0.184,11.123,0.195,-0.812,0.193,14.371,0.127
4/1/43,,,8.638,0.243,14.654,0.218,2.719,0.253,15.335,0.137
5/1/43,,,11.485,0.277,17.401,0.253,5.523,0.315,16.123,0.143
6/1/43,,,13.161,0.23,19.036,0.226,7.314,0.216,16.596,0.132
7/1/43,,,14.46,0.3,20.394,0.266,8.503,0.32,16.95,0.143
8/1/43,,,13.774,0.313,19.68,0.282,7.986,0.305,16.912,0.145
9/1/43,,,12.096,0.227,18.029,0.22,6.325,0.213,16.285,0.129
10/1/43,,,9.907,0.176,15.859,0.19,4.068,0.205,15.62,0.129
11/1/43,,,6.26,0.188,11.87,0.222,0.592,0.229,14.53,0.128
12/1/43,,,4.233,0.187,9.705,0.195,-1.326,0.245,13.957,0.129
1/1/44,,,3.504,0.185,9.037,0.209,-1.929,0.225,13.819,0.117
2/1/44,,,3.591,0.222,9.407,0.206,-2.123,0.261,14.023,0.121
3/1/44,,,5.531,0.205,11.517,0.174,-0.4,0.232,14.632,0.122
4/1/44,,,8.434,0.243,14.577,0.22,2.337,0.252,15.432,0.129
5/1/44,,,11.334,0.275,17.483,0.257,5.328,0.297,16.212,0.135
6/1/44,,,13.478,0.222,19.508,0.249,7.491,0.228,16.772,0.125
7/1/44,,,14.468,0.284,20.493,0.276,8.652,0.282,17.119,0.137
8/1/44,,,14.017,0.308,20.108,0.282,8.076,0.3,17.117,0.142
9/1/44,,,12.45,0.229,18.453,0.197,6.614,0.212,16.472,0.13
10/1/44,,,9.808,0.17,15.732,0.17,4.032,0.208,15.623,0.123
11/1/44,,,6.091,0.178,11.515,0.217,0.607,0.237,14.401,0.125
12/1/44,,,3.434,0.181,8.896,0.268,-1.969,0.216,13.767,0.127
1/1/45,,,2.525,0.186,8.127,0.184,-2.907,0.229,13.586,0.122
2/1/45,,,2.646,0.194,8.373,0.192,-3.044,0.25,13.747,0.125
3/1/45,,,5.184,0.171,11.182,0.147,-0.898,0.244,14.462,0.124
4/1/45,,,8.681,0.236,14.727,0.239,2.601,0.278,15.431,0.131
5/1/45,,,11.097,0.269,17.214,0.297,5.008,0.306,16.064,0.142
6/1/45,,,13.328,0.231,19.407,0.225,7.366,0.22,16.661,0.131
7/1/45,,,14.213,0.287,20.142,0.271,8.352,0.273,16.911,0.145
8/1/45,,,14.313,0.317,20.189,0.284,8.413,0.313,17.106,0.149
9/1/45,,,12.225,0.227,18.078,0.205,6.414,0.296,16.358,0.133
10/1/45,,,9.575,0.171,15.458,0.165,3.83,0.271,15.574,0.119
11/1/45,,,6.073,0.172,11.697,0.179,0.47,0.224,14.453,0.121
12/1/45,,,3.158,0.183,8.671,0.19,-2.337,0.224,13.616,0.122
1/1/46,,,2.979,0.188,8.484,0.188,-2.547,0.257,13.638,0.129
2/1/46,,,3.461,0.206,9.259,0.177,-2.389,0.232,13.816,0.128
3/1/46,,,5.236,0.171,11.244,0.166,-0.839,0.216,14.514,0.125
4/1/46,,,8.837,0.223,14.909,0.228,2.711,0.247,15.441,0.127
5/1/46,,,11.355,0.273,17.275,0.246,5.323,0.309,15.994,0.143
6/1/46,,,13.298,0.237,19.086,0.215,7.197,0.23,16.513,0.137
7/1/46,,,14.409,0.289,20.265,0.274,8.427,0.281,16.944,0.139
8/1/46,,,13.834,0.319,19.783,0.286,7.998,0.301,16.717,0.143
9/1/46,,,12.064,0.233,17.921,0.202,6.264,0.235,16.252,0.143
10/1/46,,,9.281,0.17,15.175,0.17,3.577,0.258,15.437,0.13
11/1/46,,,6.235,0.179,11.863,0.193,0.555,0.236,14.359,0.12
